issueKey,type,resolution,status,createdDateEpoch,resolvedDateEpoch
MNG-5411,Bug,Not A Problem,Closed,2012-12-18 16:18:12,2014-01-10 00:58:39
MNG-5412,Bug,Incomplete,Closed,2012-12-18 21:33:01,2014-01-23 04:32:03
MNG-5414,Bug,Not A Problem,Closed,2012-12-19 06:53:50,2012-12-27 17:31:02
MNG-5415,Bug,Won't Fix,Closed,2012-12-20 14:12:06,2019-12-23 19:46:22
MNG-5416,Bug,Auto Closed,Closed,2013-01-01 15:47:25,2018-03-17 06:40:01
MNG-5418,Bug,Fixed,Closed,2013-01-05 00:39:09,2013-01-25 00:01:43
MNG-5420,Improvement,Duplicate,Closed,2013-01-09 01:27:38,2013-06-14 17:53:44
MNG-5421,Bug,Auto Closed,Closed,2013-01-10 09:14:34,2016-01-13 04:12:39
MNG-5422,Bug,Auto Closed,Closed,2013-01-11 05:31:21,2016-01-13 04:12:30
MNG-5423,Bug,Won't Fix,Closed,2013-01-15 00:45:10,2016-05-19 03:18:01
MNG-5424,Bug,Auto Closed,Closed,2013-01-17 09:20:31,2018-03-17 06:39:43
MNG-5425,Bug,Won't Fix,Closed,2013-01-21 19:06:50,2015-05-01 07:52:27
MNG-5426,Bug,Auto Closed,Closed,2013-01-25 18:08:28,2018-03-17 06:41:38
MNG-5428,Improvement,Unresolved,Open,2013-01-31 22:04:03,
MNG-5429,Bug,Auto Closed,Closed,2013-02-03 12:56:12,2018-03-17 06:39:47
MNG-5430,Bug,Fixed,Closed,2013-02-04 11:42:51,2013-02-11 02:33:26
MNG-5431,Improvement,Duplicate,Closed,2013-02-05 16:37:48,2014-01-23 21:06:17
MNG-5432,Bug,Cannot Reproduce,Closed,2013-02-08 10:04:40,2014-01-20 05:22:22
MNG-5434,Bug,Not A Problem,Closed,2013-02-13 21:34:51,2013-09-23 01:12:54
MNG-5435,Bug,Auto Closed,Closed,2013-02-20 00:13:17,2018-03-17 06:37:27
MNG-5436,Improvement,Auto Closed,Closed,2013-02-20 15:48:17,2018-03-17 06:37:35
MNG-5437,Bug,Won't Fix,Closed,2013-02-20 17:20:12,2018-03-08 06:07:24
MNG-5438,New Feature,Unresolved,Open,2013-02-21 20:31:24,
MNG-5439,Bug,Cannot Reproduce,Closed,2013-02-22 21:37:00,2014-01-20 05:27:18
MNG-5440,Bug,Fixed,Closed,2013-02-25 16:57:20,2016-08-12 23:48:32
MNG-5441,Bug,Not A Problem,Closed,2013-02-28 13:52:58,2013-02-28 13:55:04
MNG-5442,Bug,Not A Problem,Closed,2013-02-28 13:53:49,2013-02-28 13:55:24
MNG-5444,Bug,Fixed,Closed,2013-03-04 04:57:56,2013-03-04 05:12:07
MNG-5445,Bug,Fixed,Closed,2013-03-05 17:47:43,2013-03-13 16:25:47
MNG-5446,Test,Fixed,Closed,2013-03-06 04:25:25,2013-03-15 16:38:22
MNG-5447,Improvement,Won't Fix,Closed,2013-03-07 14:48:21,2014-01-20 05:28:54
MNG-5448,Bug,Auto Closed,Closed,2013-03-07 21:05:31,2019-01-14 07:43:29
MNG-5449,Bug,Won't Fix,Closed,2013-03-11 07:02:05,2014-01-23 20:55:19
MNG-5450,Bug,Incomplete,Closed,2013-03-11 07:53:55,2014-01-20 05:31:28
MNG-5451,Bug,Incomplete,Closed,2013-03-11 20:46:03,2013-03-11 20:47:36
MNG-5452,Improvement,Fixed,Closed,2013-03-11 20:55:05,2014-06-13 17:31:14
MNG-5453,Task,Fixed,Closed,2013-03-13 04:37:49,2013-03-13 22:06:02
MNG-5454,Bug,Not A Problem,Closed,2013-03-18 20:24:17,2014-01-10 00:51:18
MNG-5455,Improvement,Not A Problem,Closed,2013-03-19 18:39:38,2014-01-23 20:53:59
MNG-5456,Bug,Fixed,Closed,2013-03-29 04:45:39,2013-03-30 09:09:21
MNG-5457,Improvement,Fixed,Closed,2013-03-31 11:53:23,2017-07-14 23:25:46
MNG-5458,Bug,Fixed,Closed,2013-04-01 17:13:34,2014-01-10 00:45:00
MNG-5459,Bug,Fixed,Closed,2013-04-05 09:21:05,2013-08-26 21:15:14
MNG-5460,Bug,Cannot Reproduce,Closed,2013-04-05 17:15:23,2016-12-18 08:31:07
MNG-5461,Wish,Fixed,Closed,2013-04-06 14:42:14,2013-04-06 14:44:14
MNG-5462,Bug,Won't Fix,Closed,2013-04-08 14:58:49,2014-01-23 20:52:17
MNG-5463,Improvement,Unresolved,Open,2013-04-10 04:31:29,
MNG-5464,Bug,Not A Problem,Closed,2013-04-11 09:50:51,2013-04-11 10:19:54
MNG-5465,Bug,Cannot Reproduce,Closed,2013-04-11 19:16:48,2014-01-20 05:38:00
MNG-5466,Bug,Not A Problem,Closed,2013-04-12 17:33:18,2014-01-23 20:35:28
MNG-5467,Bug,Fixed,Closed,2013-04-12 19:18:05,2014-01-20 06:48:49
