issueKey,type,resolution,status,createdDateEpoch,resolvedDateEpoch
TIKA-3233,Bug,Unresolved,Open,2020-11-21 17:24:07,
TIKA-3234,New Feature,Fixed,Closed,2020-11-21 17:28:26,2020-11-21 17:31:06
TIKA-3235,Task,Unresolved,Open,2020-11-24 06:03:38,
TIKA-3236,Task,Fixed,Resolved,2020-11-24 17:19:50,2020-11-24 21:15:46
TIKA-3237,Improvement,Fixed,Resolved,2020-11-27 02:22:13,2020-11-27 04:25:26
TIKA-3238,Bug,Unresolved,Open,2020-11-27 04:52:54,
TIKA-3239,Bug,Not A Problem,Closed,2020-11-30 17:43:43,2020-11-30 22:38:00
TIKA-3240,Task,Fixed,Resolved,2020-12-01 03:40:34,2020-12-01 03:54:28
TIKA-3241,Task,Unresolved,Open,2020-12-02 02:56:44,
TIKA-3242,Task,Fixed,Resolved,2020-12-02 05:06:44,2020-12-17 04:53:40
TIKA-3243,Bug,Unresolved,Open,2020-12-03 06:14:25,
TIKA-3244,Task,Fixed,Resolved,2020-12-09 13:25:32,2021-03-29 20:43:04
TIKA-3245,Task,Won't Do,Closed,2020-12-10 21:10:51,2020-12-10 22:26:37
TIKA-3246,Bug,Fixed,Resolved,2020-12-11 22:13:04,2020-12-20 13:00:57
TIKA-3247,Task,Fixed,Resolved,2020-12-12 19:20:32,2020-12-19 05:30:25
TIKA-3248,Bug,Fixed,Resolved,2020-12-14 12:37:53,2020-12-14 17:19:55
TIKA-3249,Bug,Unresolved,Open,2020-12-17 00:45:28,
TIKA-3250,Bug,Unresolved,Open,2020-12-17 00:59:09,
TIKA-3251,Sub-task,Unresolved,Open,2020-12-17 06:28:14,
TIKA-3252,Bug,Unresolved,Open,2020-12-17 16:38:45,
TIKA-3253,Improvement,Unresolved,Open,2020-12-17 16:57:18,
TIKA-3254,Bug,Unresolved,Open,2020-12-22 21:49:17,
TIKA-3255,Bug,Fixed,Resolved,2020-12-23 01:04:55,2021-03-01 21:52:49
TIKA-3256,Task,Fixed,Resolved,2020-12-27 21:07:15,2020-12-27 21:08:45
TIKA-3257,Bug,Unresolved,Open,2021-01-03 04:44:44,
TIKA-3258,Improvement,Fixed,Resolved,2021-01-04 22:53:10,2021-01-14 05:07:08
TIKA-3259,Improvement,Fixed,Resolved,2021-01-05 03:10:54,2021-01-06 03:55:42
TIKA-3260,Improvement,Unresolved,Open,2021-01-05 06:15:13,
TIKA-3261,Bug,Not A Bug,Closed,2021-01-05 06:33:51,2021-01-05 23:05:15
TIKA-3262,Bug,Unresolved,Open,2021-01-05 23:34:40,
TIKA-3263,Improvement,Unresolved,Open,2021-01-06 04:08:33,
TIKA-3264,Improvement,Unresolved,Open,2021-01-06 23:43:21,
TIKA-3265,Improvement,Unresolved,Open,2021-01-07 00:46:23,
TIKA-3266,Improvement,Fixed,Resolved,2021-01-07 03:46:22,2021-01-12 05:09:59
TIKA-3267,Bug,Fixed,Resolved,2021-01-08 01:12:38,2021-01-13 04:10:59
TIKA-3268,Improvement,Unresolved,Open,2021-01-08 02:45:03,
TIKA-3269,Improvement,Unresolved,Open,2021-01-12 05:54:34,
TIKA-3270,Improvement,Unresolved,Reopened,2021-01-12 23:41:17,
TIKA-3271,Improvement,Fixed,Resolved,2021-01-13 02:14:46,2021-01-14 05:06:02
TIKA-3272,Improvement,Unresolved,Open,2021-01-13 22:25:54,
TIKA-3273,Improvement,Fixed,Resolved,2021-01-13 22:49:59,2021-01-13 23:46:26
TIKA-3274,Improvement,Unresolved,Open,2021-01-13 23:17:48,
TIKA-3275,Improvement,Unresolved,Open,2021-01-18 21:10:45,
TIKA-3276,Bug,Unresolved,Open,2021-01-18 23:18:05,
TIKA-3277,Improvement,Duplicate,Closed,2021-01-19 00:18:41,2021-02-06 02:29:57
TIKA-3278,Improvement,Unresolved,Open,2021-01-19 21:44:37,
TIKA-3279,Bug,Fixed,Resolved,2021-01-20 00:27:35,2021-01-20 05:56:51
TIKA-3280,Bug,Fixed,Resolved,2021-01-23 20:50:21,2021-01-27 06:55:16
TIKA-3281,Task,Unresolved,Open,2021-01-27 06:56:21,
TIKA-3282,Bug,Unresolved,Open,2021-01-27 18:10:58,
TIKA-3283,Task,Fixed,Resolved,2021-01-28 02:12:14,2021-01-28 02:33:05
TIKA-3284,Task,Unresolved,Open,2021-01-28 02:33:49,
TIKA-3285,Task,Unresolved,Open,2021-01-28 02:36:52,
TIKA-3286,Improvement,Fixed,Resolved,2021-01-29 02:55:04,2021-02-05 03:58:58
TIKA-3287,Task,Fixed,Resolved,2021-01-30 02:15:31,2021-01-30 06:01:19
TIKA-3288,Task,Unresolved,Open,2021-01-30 06:00:30,
TIKA-3289,Task,Unresolved,Open,2021-02-02 04:08:49,
TIKA-3290,Bug,Unresolved,Open,2021-02-02 13:58:37,
TIKA-3291,Bug,Unresolved,Open,2021-02-03 01:16:00,
TIKA-3292,Task,Fixed,Resolved,2021-02-05 00:20:07,2021-02-05 01:13:53
TIKA-3293,Task,Unresolved,Open,2021-02-05 00:30:10,
TIKA-3294,Improvement,Unresolved,Open,2021-02-05 23:18:05,
TIKA-3295,Bug,Unresolved,Open,2021-02-07 16:21:28,
TIKA-3296,Improvement,Unresolved,Open,2021-02-09 00:13:45,
TIKA-3297,Task,Unresolved,Reopened,2021-02-10 01:10:07,
TIKA-3298,Task,Fixed,Resolved,2021-02-11 06:40:21,2021-02-11 06:41:48
TIKA-3299,Task,Unresolved,Open,2021-02-11 07:04:31,
TIKA-3300,Task,Unresolved,Open,2021-02-13 00:45:38,
TIKA-3301,Task,Fixed,Resolved,2021-02-17 00:48:59,2021-02-17 01:21:20
TIKA-3302,Bug,Unresolved,Open,2021-02-19 15:54:26,
TIKA-3303,Bug,Unresolved,Open,2021-02-20 00:33:56,
TIKA-3304,Task,Fixed,Resolved,2021-02-20 06:16:40,2021-03-27 05:53:02
TIKA-3305,Improvement,Won't Fix,Closed,2021-02-24 06:48:29,2021-02-24 22:22:21
TIKA-3306,Task,Unresolved,Open,2021-03-01 23:16:41,
TIKA-3307,Bug,Not A Bug,Closed,2021-03-02 01:47:40,2021-03-12 02:26:40
TIKA-3308,Bug,Unresolved,Open,2021-03-03 00:36:28,
TIKA-3309,Improvement,Unresolved,Open,2021-03-03 04:38:11,
TIKA-3310,Improvement,Fixed,Resolved,2021-03-03 04:44:38,2021-03-15 04:54:27
TIKA-3311,Improvement,Fixed,Resolved,2021-03-03 11:23:04,2021-03-23 12:00:54
TIKA-3312,Improvement,Unresolved,Open,2021-03-04 14:30:41,
TIKA-3313,Improvement,Fixed,Resolved,2021-03-05 03:13:43,2021-03-16 05:22:35
TIKA-3314,Improvement,Unresolved,Open,2021-03-08 18:21:52,
TIKA-3315,Bug,Unresolved,Open,2021-03-09 21:15:51,
TIKA-3316,Bug,Fixed,Resolved,2021-03-13 00:28:52,2021-03-29 20:43:45
TIKA-3317,Improvement,Unresolved,Open,2021-03-13 23:19:04,
TIKA-3318,Bug,Fixed,Resolved,2021-03-15 02:28:47,2021-03-15 04:21:43
TIKA-3319,Bug,Duplicate,Closed,2021-03-15 14:06:50,2021-03-27 22:07:59
TIKA-3320,Bug,Fixed,Resolved,2021-03-15 23:11:38,2021-03-16 05:11:59
TIKA-3321,Bug,Duplicate,Closed,2021-03-15 23:11:58,2021-03-15 23:12:44
TIKA-3322,Bug,Fixed,Resolved,2021-03-16 04:31:48,2021-03-19 22:43:30
TIKA-3323,Bug,Fixed,Resolved,2021-03-16 05:27:24,2021-03-16 22:25:51
TIKA-3324,Task,Unresolved,Open,2021-03-16 06:10:50,
TIKA-3325,Improvement,Fixed,Resolved,2021-03-16 21:03:28,2021-03-25 00:10:48
TIKA-3326,Improvement,Fixed,Closed,2021-03-17 00:00:34,2021-03-18 00:14:17
TIKA-3327,Improvement,Unresolved,Reopened,2021-03-17 11:26:43,
TIKA-3328,Task,Unresolved,Open,2021-03-17 21:34:02,
TIKA-3329,Improvement,Fixed,Resolved,2021-03-18 02:53:59,2021-05-02 04:54:10
TIKA-3330,Bug,Unresolved,Open,2021-03-18 06:01:35,
TIKA-3331,Bug,Fixed,Resolved,2021-03-18 19:35:35,2021-03-19 03:26:46
TIKA-3332,Bug,Fixed,Resolved,2021-03-21 01:41:28,2021-03-23 03:25:26
TIKA-3333,Wish,Unresolved,Open,2021-03-23 20:36:38,
TIKA-3334,Task,Fixed,Resolved,2021-03-24 00:57:19,2021-03-25 00:09:31
TIKA-3335,Task,Fixed,Resolved,2021-03-24 01:05:44,2021-03-25 00:09:46
TIKA-3336,Task,Fixed,Resolved,2021-03-24 01:08:48,2021-03-25 00:09:09
TIKA-3337,Bug,Unresolved,Open,2021-03-25 01:03:45,
TIKA-3338,Bug,Not A Problem,Resolved,2021-03-25 07:49:17,2021-03-26 21:12:40
TIKA-3339,Bug,Unresolved,Open,2021-03-29 18:27:32,
TIKA-3340,Improvement,Fixed,Resolved,2021-03-30 00:43:58,2021-04-14 00:08:12
TIKA-3341,Improvement,Duplicate,Closed,2021-03-30 00:44:57,2021-03-30 00:45:59
