@relation OPENJPA_train_noise_1.arff

@attribute LOC numeric
@attribute LOC_touched numeric
@attribute Number_of_Revisions numeric
@attribute Fix_Count numeric
@attribute Authors numeric
@attribute LOC_added numeric
@attribute Max_LOC_added numeric
@attribute Average_LOC_added numeric
@attribute Churn numeric
@attribute Max_Churn numeric
@attribute Average_Churn numeric
@attribute Change_Set_Size numeric
@attribute Max_Change_Set_Size numeric
@attribute Average_Change_Set_Size numeric
@attribute Release_Length numeric
@attribute Weighted_Release_Length numeric
@attribute Actual {TRUE,FALSE}

@data
187,24,1,1,1,23,23,23.0,22,22,22.0,2,2,22.0,68,0.363636,TRUE
556,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,68,0.122302,TRUE
37,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,68,1.837838,TRUE
2903,6,2,1,1,5,4,2.5,4,4,2.0,6,5,2.0,68,0.023424,TRUE
71,3,1,1,1,2,2,2.0,1,1,1.0,3,3,1.0,68,0.9577459999999999,TRUE
77,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,68,0.883117,TRUE
510,53,3,2,2,34,18,11.333333,15,12,5.0,16,7,5.0,68,0.13333299999999998,TRUE
111,10,1,1,1,5,5,5.0,0,0,0.0,1,1,0.0,68,0.612613,TRUE
345,40,3,2,2,39,32,13.0,38,32,12.666667,15,9,12.666667,260225,754.275362,TRUE
76,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,260225,3424.0131579999997,TRUE
146,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,260225,1782.363014,TRUE
104,37,1,1,1,29,29,29.0,21,21,21.0,13,13,21.0,260225,2502.163462,TRUE
96,19,1,1,1,2,2,2.0,-15,0,-15.0,13,13,-15.0,260225,2710.677083,TRUE
53,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,260225,4909.90566,TRUE
203,12,1,1,1,9,9,9.0,6,6,6.0,21,21,6.0,260225,1281.896552,TRUE
793,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,260225,328.152585,TRUE
51,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,260225,5102.45098,TRUE
1479,15,1,1,1,11,11,11.0,7,7,7.0,21,21,7.0,260225,175.946586,TRUE
496,12,1,1,1,9,9,9.0,6,6,6.0,21,21,6.0,260225,524.6471769999999,TRUE
379,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,260225,686.609499,TRUE
414,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,260225,628.5628019999999,TRUE
37,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,260225,7033.108107999999,TRUE
92,20,2,1,1,13,7,6.5,6,6,3.0,12,6,3.0,260225,2828.532609,TRUE
147,33,1,1,1,32,32,32.0,31,31,31.0,2,2,31.0,260225,1770.238095,TRUE
1518,12,1,1,1,9,9,9.0,6,6,6.0,21,21,6.0,260225,171.426219,TRUE
141,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,260225,1845.5673760000002,TRUE
