issueKey,type,resolution,status,createdDateEpoch,resolvedDateEpoch
FLUME-2762,Bug,Invalid,Resolved,2015-08-11 12:37:13,2016-06-22 06:14:58
FLUME-2763,Bug,Fixed,Closed,2015-08-12 02:54:04,2015-08-20 23:19:29
FLUME-2764,Improvement,Unresolved,Open,2015-08-12 21:14:22,
FLUME-2765,Bug,Unresolved,Open,2015-08-14 16:26:38,
FLUME-2766,Bug,Unresolved,Open,2015-08-18 10:45:29,
FLUME-2767,Question,Unresolved,Open,2015-08-19 21:01:38,
FLUME-2768,Bug,Unresolved,Open,2015-08-20 05:40:27,
FLUME-2769,Bug,Unresolved,Open,2015-08-25 00:09:09,
FLUME-2770,New Feature,Unresolved,Open,2015-08-25 19:28:53,
FLUME-2771,Improvement,Unresolved,Open,2015-08-25 19:42:05,
FLUME-2772,Bug,Unresolved,Open,2015-08-26 16:58:40,
FLUME-2773,Bug,Fixed,Closed,2015-08-28 00:54:49,2015-09-25 13:45:49
FLUME-2774,Improvement,Unresolved,Open,2015-08-28 16:32:38,
FLUME-2775,New Feature,Unresolved,Open,2015-08-28 16:58:36,
FLUME-2776,Bug,Not A Problem,Resolved,2015-08-28 23:19:45,2016-07-23 16:39:53
FLUME-2777,Bug,Unresolved,Patch Available,2015-08-29 07:14:14,
FLUME-2778,Bug,Unresolved,Open,2015-08-29 18:32:25,
FLUME-2779,Improvement,Unresolved,Open,2015-08-30 23:56:53,
FLUME-2780,Bug,Unresolved,Open,2015-09-01 10:47:05,
FLUME-2781,Improvement,Fixed,Resolved,2015-09-01 21:05:43,2015-10-09 09:30:59
FLUME-2782,Improvement,Unresolved,Open,2015-09-03 15:08:59,
FLUME-2783,Documentation,Fixed,Resolved,2015-09-04 11:15:03,2015-09-17 03:19:02
FLUME-2784,Improvement,Unresolved,Patch Available,2015-09-04 14:23:27,
FLUME-2785,Improvement,Unresolved,Open,2015-09-06 15:26:28,
FLUME-2786,Bug,Fixed,Resolved,2015-09-08 22:40:41,2018-03-09 19:09:32
FLUME-2787,Bug,Unresolved,Open,2015-09-09 00:06:53,
FLUME-2788,Bug,Unresolved,Open,2015-09-09 00:08:13,
FLUME-2789,Bug,Unresolved,Open,2015-09-09 23:06:12,
FLUME-2790,Bug,Later,Resolved,2015-09-10 23:10:11,2015-09-16 16:27:11
FLUME-2791,Documentation,Unresolved,Open,2015-09-11 01:43:01,
FLUME-2792,Bug,Won't Fix,Resolved,2015-09-11 17:43:25,2016-05-17 23:48:02
FLUME-2793,Bug,Unresolved,Open,2015-09-11 23:31:28,
FLUME-2794,Bug,Unresolved,Open,2015-09-12 03:35:44,
FLUME-2795,Bug,Unresolved,Open,2015-09-14 18:15:32,
FLUME-2796,Question,Unresolved,Open,2015-09-18 10:58:57,
FLUME-2797,Bug,Fixed,Resolved,2015-09-19 19:15:18,2016-09-09 01:06:50
FLUME-2798,Bug,Fixed,Closed,2015-09-21 04:36:34,2015-10-03 07:20:14
FLUME-2799,Improvement,Implemented,Resolved,2015-09-21 20:56:23,2016-06-21 02:29:59
FLUME-2800,Improvement,Duplicate,Resolved,2015-09-22 17:56:20,2016-08-12 21:23:30
FLUME-2801,Improvement,Fixed,Closed,2015-09-24 10:05:34,2015-12-18 02:48:49
FLUME-2802,New Feature,Unresolved,Patch Available,2015-09-25 04:51:59,
FLUME-2803,Question,Unresolved,Open,2015-09-26 19:41:47,
FLUME-2804,Bug,Fixed,Closed,2015-09-27 04:41:21,2015-09-30 05:59:20
FLUME-2805,Bug,Unresolved,Open,2015-09-28 17:50:23,
FLUME-2806,Bug,Fixed,Closed,2015-10-03 03:46:01,2015-12-30 05:05:23
FLUME-2807,Improvement,Unresolved,Patch Available,2015-10-05 02:32:22,
FLUME-2808,Bug,Unresolved,Open,2015-10-06 04:54:56,
FLUME-2809,Bug,Unresolved,Open,2015-10-09 09:00:45,
FLUME-2810,Improvement,Fixed,Resolved,2015-10-10 02:04:42,2016-07-20 05:57:43
FLUME-2811,Bug,Unresolved,Open,2015-10-14 14:26:05,
FLUME-2812,Bug,Fixed,Resolved,2015-10-15 04:23:40,2016-11-05 13:24:11
FLUME-2813,Task,Unresolved,Open,2015-10-15 19:41:35,
FLUME-2814,Bug,Unresolved,Open,2015-10-16 13:24:04,
FLUME-2815,Bug,Unresolved,Open,2015-10-20 10:30:28,
FLUME-2816,Improvement,Unresolved,Open,2015-10-20 19:55:59,
FLUME-2817,Documentation,Fixed,Resolved,2015-10-21 01:17:10,2017-04-09 22:02:19
FLUME-2818,Request,Not A Problem,Resolved,2015-10-21 14:30:51,2016-06-21 15:34:25
FLUME-2819,Bug,Unresolved,Open,2015-10-22 01:22:21,
FLUME-2820,Improvement,Fixed,Closed,2015-10-22 21:24:22,2016-03-30 01:47:34
FLUME-2821,Sub-task,Fixed,Closed,2015-10-22 21:30:19,2016-03-30 01:46:23
FLUME-2822,Sub-task,Fixed,Closed,2015-10-22 21:31:06,2016-03-30 01:46:43
FLUME-2823,Sub-task,Fixed,Closed,2015-10-22 21:31:26,2016-03-30 01:46:58
FLUME-2824,Blog - New Blog Request,Not A Problem,Resolved,2015-10-23 15:03:36,2016-06-22 05:01:31
FLUME-2825,Blog - New Blog Request,Unresolved,Open,2015-10-23 15:12:10,
FLUME-2826,Blog - New Blog Request,Not A Problem,Resolved,2015-10-23 16:25:23,2016-06-21 15:43:48
FLUME-2827,Bug,Implemented,Resolved,2015-10-26 17:26:26,2016-07-23 17:21:05
FLUME-2828,Bug,Unresolved,Open,2015-10-26 21:22:58,
FLUME-2829,Improvement,Unresolved,Open,2015-10-27 11:04:35,
FLUME-2830,Question,Duplicate,Resolved,2015-10-27 18:04:48,2016-05-20 23:08:01
FLUME-2831,IT Help,Unresolved,Open,2015-10-29 15:18:27,
FLUME-2832,Bug,Won't Fix,Resolved,2015-10-30 14:08:37,2015-10-31 04:14:47
FLUME-2833,Improvement,Unresolved,Open,2015-10-30 17:36:21,
FLUME-2834,Question,Unresolved,Open,2015-10-31 05:03:39,
FLUME-2835,Bug,Fixed,Closed,2015-10-31 06:41:58,2015-11-04 05:08:04
FLUME-2836,Bug,Won't Fix,Resolved,2015-11-04 17:29:00,2015-11-04 22:33:00
FLUME-2837,Bug,Unresolved,Open,2015-11-06 18:23:48,
FLUME-2838,Bug,Unresolved,Open,2015-11-07 03:54:03,
FLUME-2839,Wish,Unresolved,Open,2015-11-10 19:18:54,
FLUME-2840,Bug,Unresolved,Patch Available,2015-11-17 20:45:26,
FLUME-2841,Bug,Fixed,Closed,2015-11-18 17:13:03,2015-11-18 23:38:06
FLUME-2842,Bug,Unresolved,Open,2015-11-21 05:23:10,
FLUME-2843,Improvement,Unresolved,Open,2015-11-24 04:25:26,
FLUME-2844,Bug,Fixed,Resolved,2015-11-24 16:24:42,2016-08-18 07:06:58
FLUME-2845,Bug,Unresolved,Open,2015-11-26 17:35:14,
FLUME-2846,Improvement,Unresolved,Open,2015-11-28 21:47:05,
FLUME-2847,Bug,Not A Problem,Resolved,2015-11-29 03:36:48,2016-06-22 05:14:00
FLUME-2848,Bug,Unresolved,Open,2015-12-01 17:44:22,
FLUME-2849,Question,Unresolved,Open,2015-12-05 10:27:53,
FLUME-2850,Bug,Unresolved,Open,2015-12-07 19:52:00,
FLUME-2851,Bug,Not A Problem,Resolved,2015-12-08 02:01:22,2016-05-20 23:01:22
FLUME-2852,Improvement,Fixed,Closed,2015-12-08 22:15:03,2016-04-22 04:38:50
FLUME-2853,Improvement,Unresolved,Open,2015-12-09 12:10:32,
FLUME-2854,Improvement,Implemented,Resolved,2015-12-12 08:17:16,2017-08-24 22:29:54
FLUME-2855,Improvement,Duplicate,Resolved,2015-12-14 19:59:31,2016-06-25 14:25:52
FLUME-2856,Improvement,Unresolved,Patch Available,2015-12-15 03:24:26,
FLUME-2857,Bug,Fixed,Resolved,2015-12-16 20:11:53,2016-10-28 20:33:36
FLUME-2858,Bug,Unresolved,In Progress,2015-12-17 01:08:25,
FLUME-2859,Request,Unresolved,Open,2015-12-20 13:57:25,
FLUME-2860,Documentation,Fixed,Closed,2015-12-21 16:46:18,2017-03-29 20:48:31
